time	V(n002)	V(n003)
1.632555000000000e-01	1.666158e+00	2.542233e+00
1.632565000000000e-01	-5.084257e-04	2.542131e+00
1.632600000000000e-01	-5.083545e-04	2.541775e+00
1.633000000000000e-01	-5.075414e-04	2.537710e+00
1.633013800000000e-01	-5.075134e-04	2.537570e+00
1.633032199999999e-01	1.270211e+00	2.537428e+00
1.633050000000000e-01	4.999493e+00	2.537380e+00
1.633550000000000e-01	4.999492e+00	2.542298e+00
1.633555000000000e-01	1.666158e+00	2.542247e+00
1.633565000000000e-01	-5.084286e-04	2.542146e+00
1.633600000000000e-01	-5.083574e-04	2.541790e+00
1.634000000000000e-01	-5.075444e-04	2.537724e+00
1.634013800000000e-01	-5.075164e-04	2.537584e+00
1.634032199999999e-01	1.270211e+00	2.537443e+00
1.634050000000000e-01	4.999493e+00	2.537395e+00
1.634550000000000e-01	4.999492e+00	2.542313e+00
1.634555000000000e-01	1.666158e+00	2.542262e+00
1.634565000000000e-01	-5.084316e-04	2.542160e+00
1.634600000000000e-01	-5.083604e-04	2.541804e+00
1.635000000000000e-01	-5.075473e-04	2.537739e+00
1.635013800000000e-01	-5.075193e-04	2.537599e+00
1.635032200000000e-01	1.270211e+00	2.537457e+00
1.635050000000000e-01	4.999493e+00	2.537409e+00
1.635550000000000e-01	4.999492e+00	2.542328e+00
1.635555000000000e-01	1.666158e+00	2.542277e+00
1.635565000000000e-01	-5.084345e-04	2.542175e+00
1.635600000000000e-01	-5.083633e-04	2.541819e+00
1.636000000000000e-01	-5.075503e-04	2.537754e+00
1.636013800000000e-01	-5.075222e-04	2.537614e+00
1.636032200000000e-01	1.270211e+00	2.537472e+00
1.636050000000000e-01	4.999493e+00	2.537424e+00
1.636550000000000e-01	4.999492e+00	2.542342e+00
1.636555000000000e-01	1.666158e+00	2.542291e+00
1.636565000000000e-01	-5.084374e-04	2.542190e+00
1.636600000000000e-01	-5.083662e-04	2.541834e+00
1.636726000000000e-01	-5.081100e-04	2.540552e+00
1.637000000000000e-01	-5.075532e-04	2.537768e+00
1.637013800000000e-01	-5.075251e-04	2.537628e+00
1.637032200000000e-01	1.270211e+00	2.537487e+00
1.637050000000000e-01	4.999493e+00	2.537439e+00
1.637550000000000e-01	4.999492e+00	2.542357e+00
1.637555000000000e-01	1.666158e+00	2.542306e+00
1.637565000000000e-01	-5.084403e-04	2.542204e+00
1.637600000000000e-01	-5.083691e-04	2.541848e+00
1.638000000000000e-01	-5.075561e-04	2.537783e+00
1.638013800000000e-01	-5.075280e-04	2.537643e+00
1.638032199999999e-01	1.270211e+00	2.537501e+00
1.638050000000000e-01	4.999493e+00	2.537453e+00
1.638550000000000e-01	4.999492e+00	2.542371e+00
1.638555000000000e-01	1.666158e+00	2.542320e+00
1.638565000000000e-01	-5.084432e-04	2.542219e+00
1.638600000000000e-01	-5.083720e-04	2.541862e+00
1.639000000000000e-01	-5.075589e-04	2.537797e+00
1.639013800000000e-01	-5.075309e-04	2.537657e+00
1.639032199999999e-01	1.270211e+00	2.537515e+00
1.639050000000000e-01	4.999493e+00	2.537467e+00
1.639550000000000e-01	4.999492e+00	2.542386e+00
1.639555000000000e-01	1.666158e+00	2.542335e+00
1.639565000000000e-01	-5.084461e-04	2.542233e+00
1.639600000000000e-01	-5.083749e-04	2.541877e+00
1.640000000000000e-01	-5.075618e-04	2.537812e+00
1.640013800000000e-01	-5.075338e-04	2.537672e+00
1.640032200000000e-01	1.270211e+00	2.537530e+00
1.640050000000000e-01	4.999493e+00	2.537482e+00
1.640550000000000e-01	4.999492e+00	2.542400e+00
1.640555000000000e-01	1.666158e+00	2.542349e+00
1.640565000000000e-01	-5.084490e-04	2.542247e+00
1.640600000000000e-01	-5.083778e-04	2.541891e+00
1.641000000000000e-01	-5.075647e-04	2.537826e+00
1.641013800000000e-01	-5.075366e-04	2.537686e+00
1.641032200000000e-01	1.270211e+00	2.537544e+00
1.641050000000000e-01	4.999493e+00	2.537496e+00
1.641550000000000e-01	4.999492e+00	2.542414e+00
1.641555000000000e-01	1.666158e+00	2.542363e+00
1.641565000000000e-01	-5.084518e-04	2.542262e+00
1.641600000000000e-01	-5.083806e-04	2.541906e+00
1.642000000000000e-01	-5.075675e-04	2.537840e+00
1.642013800000000e-01	-5.075395e-04	2.537700e+00
1.642032200000000e-01	1.270211e+00	2.537559e+00
1.642050000000000e-01	4.999493e+00	2.537510e+00
1.642550000000000e-01	4.999492e+00	2.542428e+00
1.642555000000000e-01	1.666158e+00	2.542378e+00
1.642565000000000e-01	-5.084547e-04	2.542276e+00
1.642600000000000e-01	-5.083835e-04	2.541920e+00
1.643000000000000e-01	-5.075704e-04	2.537854e+00
1.643013800000000e-01	-5.075423e-04	2.537714e+00
1.643032199999999e-01	1.270211e+00	2.537573e+00
1.643050000000000e-01	4.999493e+00	2.537525e+00
